id,Classic,Deal,Flex,Saver
93372,0.43,0.30,0.07,0.21
93373,0.50,0.18,0.02,0.30
93374,0.46,0.16,0.05,0.33
93375,0.48,0.14,0.09,0.28
93376,0.43,0.30,0.07,0.21
93377,0.27,0.27,0.34,0.12
93378,0.50,0.18,0.02,0.30
93379,0.58,0.15,0.06,0.21
93380,0.48,0.14,0.09,0.28
93381,0.46,0.16,0.05,0.33
93382,0.25,0.31,0.28,0.16
93383,0.58,0.15,0.06,0.21
93384,0.58,0.15,0.06,0.21
93385,0.59,0.19,0.09,0.14
93386,0.29,0.27,0.27,0.18
93387,0.56,0.06,0.18,0.20
93388,0.48,0.14,0.09,0.28
93389,0.48,0.14,0.09,0.28
93390,0.16,0.52,0.03,0.29
93391,0.17,0.60,0.01,0.22
93392,0.50,0.18,0.02,0.30
93393,0.12,0.61,0.00,0.26
93394,0.50,0.18,0.02,0.30
93395,0.43,0.30,0.07,0.21
93396,0.46,0.16,0.05,0.33
93397,0.16,0.52,0.03,0.29
93398,0.25,0.31,0.28,0.16
93399,0.43,0.30,0.07,0.21
93400,0.25,0.31,0.28,0.16
93401,0.56,0.06,0.18,0.20
93402,0.27,0.27,0.34,0.12
93403,0.50,0.18,0.02,0.30
93404,0.61,0.15,0.03,0.21
93405,0.56,0.06,0.18,0.20
93406,0.05,0.80,0.04,0.11
93407,0.50,0.18,0.02,0.30
93408,0.12,0.61,0.00,0.26
93409,0.61,0.15,0.03,0.21
93410,0.61,0.15,0.03,0.21
93411,0.50,0.18,0.02,0.30
93412,0.55,0.21,0.01,0.23
93413,0.43,0.30,0.07,0.21
93414,0.61,0.15,0.03,0.21
93415,0.29,0.27,0.27,0.18
93416,0.56,0.06,0.18,0.20
93417,0.50,0.18,0.02,0.30
93418,0.14,0.56,0.02,0.28
93419,0.58,0.15,0.06,0.21
93420,0.50,0.18,0.02,0.30
93421,0.61,0.15,0.03,0.21
93422,0.05,0.80,0.04,0.11
93423,0.56,0.06,0.18,0.20
93424,0.55,0.21,0.01,0.23
93425,0.54,0.22,0.04,0.20
93426,0.61,0.15,0.03,0.21
93427,0.59,0.19,0.09,0.14
93428,0.55,0.21,0.01,0.23
93429,0.61,0.15,0.03,0.21
93430,0.55,0.21,0.01,0.23
93431,0.12,0.61,0.00,0.26
93432,0.13,0.67,0.00,0.20
93433,0.55,0.21,0.01,0.23
93434,0.58,0.15,0.06,0.21
93435,0.48,0.14,0.09,0.28
93436,0.48,0.14,0.09,0.28
93437,0.59,0.19,0.09,0.14
93438,0.25,0.38,0.06,0.31
93439,0.61,0.15,0.03,0.21
93440,0.25,0.31,0.28,0.16
93441,0.43,0.30,0.07,0.21
93442,0.56,0.06,0.18,0.20
93443,0.17,0.60,0.01,0.22
93444,0.16,0.52,0.03,0.29
93445,0.55,0.18,0.10,0.17
93446,0.55,0.21,0.01,0.23
93447,0.12,0.56,0.01,0.30
93448,0.16,0.69,0.02,0.13
93449,0.56,0.06,0.18,0.20
93450,0.27,0.27,0.34,0.12
93451,0.58,0.15,0.06,0.21
93452,0.29,0.27,0.27,0.18
93453,0.48,0.14,0.09,0.28
93454,0.59,0.19,0.09,0.14
93455,0.27,0.27,0.34,0.12
93456,0.43,0.30,0.07,0.21
93457,0.55,0.18,0.10,0.17
93458,0.55,0.21,0.01,0.23
93459,0.56,0.06,0.18,0.20
93460,0.55,0.18,0.10,0.17
93461,0.55,0.18,0.10,0.17
93462,0.55,0.21,0.01,0.23
93463,0.50,0.18,0.02,0.30
93464,0.55,0.21,0.01,0.23
93465,0.25,0.38,0.06,0.31
93466,0.27,0.27,0.34,0.12
93467,0.43,0.30,0.07,0.21
93468,0.49,0.12,0.13,0.25
93469,0.56,0.06,0.18,0.20
93470,0.56,0.06,0.18,0.20
93471,0.27,0.27,0.34,0.12
93472,0.50,0.18,0.02,0.30
93473,0.48,0.14,0.09,0.28
93474,0.46,0.16,0.05,0.33
93475,0.61,0.15,0.03,0.21
93476,0.59,0.19,0.09,0.14
93477,0.48,0.14,0.09,0.28
93478,0.48,0.14,0.09,0.28
93479,0.29,0.27,0.27,0.18
93480,0.56,0.06,0.18,0.20
93481,0.06,0.79,0.06,0.09
93482,0.08,0.77,0.01,0.14
93483,0.59,0.19,0.09,0.14
93484,0.06,0.79,0.06,0.09
93485,0.12,0.56,0.01,0.30
93486,0.58,0.15,0.06,0.21
93487,0.16,0.52,0.03,0.29
93488,0.18,0.60,0.01,0.22
93489,0.15,0.66,0.02,0.17
93490,0.50,0.18,0.02,0.30
93491,0.55,0.21,0.01,0.23
93492,0.61,0.15,0.03,0.21
93493,0.58,0.15,0.06,0.21
93494,0.50,0.18,0.02,0.30
93495,0.55,0.21,0.01,0.23
93496,0.58,0.15,0.06,0.21
93497,0.48,0.14,0.09,0.28
93498,0.58,0.15,0.06,0.21
93499,0.50,0.18,0.02,0.30
93500,0.17,0.60,0.01,0.22
93501,0.56,0.06,0.18,0.20
93502,0.15,0.66,0.02,0.17
93503,0.55,0.18,0.10,0.17
93504,0.58,0.15,0.06,0.21
93505,0.16,0.52,0.03,0.29
93506,0.43,0.30,0.07,0.21
93507,0.61,0.15,0.03,0.21
93508,0.50,0.18,0.02,0.30
93509,0.12,0.61,0.00,0.26
93510,0.29,0.27,0.27,0.18
93511,0.05,0.80,0.04,0.11
93512,0.27,0.27,0.34,0.12
93513,0.50,0.18,0.02,0.30
93514,0.50,0.18,0.02,0.30
93515,0.29,0.27,0.27,0.18
93516,0.27,0.27,0.34,0.12
93517,0.61,0.15,0.03,0.21
93518,0.50,0.18,0.02,0.30
93519,0.50,0.18,0.02,0.30
93520,0.50,0.18,0.02,0.30
93521,0.29,0.27,0.27,0.18
93522,0.25,0.31,0.28,0.16
93523,0.50,0.18,0.02,0.30
93524,0.58,0.15,0.06,0.21
93525,0.61,0.15,0.03,0.21
93526,0.55,0.21,0.01,0.23
93527,0.50,0.18,0.02,0.30
93528,0.46,0.16,0.05,0.33
93529,0.59,0.19,0.09,0.14
93530,0.18,0.60,0.01,0.22
93531,0.58,0.15,0.06,0.21
93532,0.54,0.22,0.04,0.20
93533,0.27,0.27,0.34,0.12
93534,0.56,0.06,0.18,0.20
93535,0.15,0.66,0.02,0.17
93536,0.12,0.56,0.01,0.30
93537,0.50,0.18,0.02,0.30
93538,0.17,0.60,0.01,0.22
93539,0.48,0.14,0.09,0.28
93540,0.56,0.06,0.18,0.20
93541,0.50,0.18,0.02,0.30
93542,0.14,0.56,0.02,0.28
93543,0.61,0.15,0.03,0.21
93544,0.50,0.18,0.02,0.30
93545,0.55,0.18,0.10,0.17
93546,0.43,0.30,0.07,0.21
93547,0.58,0.15,0.06,0.21
93548,0.48,0.14,0.09,0.28
93549,0.56,0.06,0.18,0.20
93550,0.46,0.16,0.05,0.33
93551,0.58,0.15,0.06,0.21
93552,0.58,0.15,0.06,0.21
93553,0.27,0.27,0.34,0.12
93554,0.25,0.31,0.28,0.16
93555,0.29,0.27,0.27,0.18
93556,0.25,0.38,0.06,0.31
93557,0.46,0.16,0.05,0.33
93558,0.54,0.22,0.04,0.20
93559,0.27,0.27,0.34,0.12
93560,0.56,0.06,0.18,0.20
93561,0.58,0.15,0.06,0.21
93562,0.25,0.31,0.28,0.16
93563,0.56,0.06,0.18,0.20
93564,0.55,0.21,0.01,0.23
93565,0.55,0.18,0.10,0.17
93566,0.55,0.21,0.01,0.23
93567,0.55,0.21,0.01,0.23
93568,0.08,0.77,0.01,0.14
93569,0.46,0.16,0.05,0.33
93570,0.59,0.19,0.09,0.14
93571,0.12,0.56,0.01,0.30
93572,0.48,0.14,0.09,0.28
93573,0.29,0.27,0.27,0.18
93574,0.56,0.06,0.18,0.20
93575,0.55,0.21,0.01,0.23
93576,0.59,0.19,0.09,0.14
93577,0.13,0.67,0.00,0.20
93578,0.46,0.16,0.05,0.33
93579,0.50,0.18,0.02,0.30
93580,0.55,0.18,0.10,0.17
93581,0.55,0.21,0.01,0.23
93582,0.58,0.15,0.06,0.21
93583,0.50,0.18,0.02,0.30
93584,0.55,0.21,0.01,0.23
93585,0.59,0.19,0.09,0.14
93586,0.55,0.18,0.10,0.17
93587,0.25,0.31,0.28,0.16
93588,0.55,0.18,0.10,0.17
93589,0.54,0.22,0.04,0.20
93590,0.12,0.61,0.00,0.26
93591,0.56,0.06,0.18,0.20
93592,0.17,0.60,0.01,0.22
93593,0.55,0.18,0.10,0.17
93594,0.49,0.12,0.13,0.25
93595,0.43,0.30,0.07,0.21
93596,0.50,0.18,0.02,0.30
93597,0.46,0.16,0.05,0.33
93598,0.59,0.19,0.09,0.14
93599,0.43,0.30,0.07,0.21
93600,0.49,0.12,0.13,0.25
93601,0.49,0.12,0.13,0.25
93602,0.61,0.15,0.03,0.21
93603,0.50,0.18,0.02,0.30
93604,0.50,0.18,0.02,0.30
93605,0.58,0.15,0.06,0.21
93606,0.43,0.30,0.07,0.21
93607,0.56,0.06,0.18,0.20
93608,0.16,0.52,0.03,0.29
93609,0.54,0.22,0.04,0.20
93610,0.55,0.21,0.01,0.23
93611,0.46,0.16,0.05,0.33
93612,0.43,0.30,0.07,0.21
93613,0.05,0.80,0.04,0.11
93614,0.48,0.14,0.09,0.28
93615,0.56,0.06,0.18,0.20
93616,0.46,0.16,0.05,0.33
93617,0.43,0.30,0.07,0.21
93618,0.59,0.19,0.09,0.14
93619,0.43,0.30,0.07,0.21
93620,0.56,0.06,0.18,0.20
93621,0.43,0.30,0.07,0.21
93622,0.48,0.14,0.09,0.28
93623,0.50,0.18,0.02,0.30
93624,0.15,0.66,0.02,0.17
93625,0.58,0.15,0.06,0.21
93626,0.18,0.60,0.01,0.22
93627,0.46,0.16,0.05,0.33
93628,0.59,0.19,0.09,0.14
93629,0.48,0.14,0.09,0.28
93630,0.48,0.14,0.09,0.28
93631,0.61,0.15,0.03,0.21
93632,0.56,0.06,0.18,0.20
93633,0.50,0.18,0.02,0.30
93634,0.50,0.18,0.02,0.30
93635,0.56,0.06,0.18,0.20
93636,0.16,0.52,0.03,0.29
93637,0.59,0.19,0.09,0.14
93638,0.18,0.60,0.01,0.22
93639,0.50,0.18,0.02,0.30
93640,0.58,0.15,0.06,0.21
93641,0.54,0.22,0.04,0.20
93642,0.55,0.18,0.10,0.17
93643,0.59,0.19,0.09,0.14
93644,0.58,0.15,0.06,0.21
93645,0.46,0.16,0.05,0.33
93646,0.05,0.80,0.04,0.11
93647,0.25,0.38,0.06,0.31
93648,0.55,0.21,0.01,0.23
93649,0.55,0.18,0.10,0.17
93650,0.50,0.18,0.02,0.30
93651,0.48,0.14,0.09,0.28
93652,0.18,0.60,0.01,0.22
93653,0.55,0.18,0.10,0.17
93654,0.48,0.14,0.09,0.28
93655,0.61,0.15,0.03,0.21
93656,0.56,0.06,0.18,0.20
93657,0.61,0.15,0.03,0.21
93658,0.59,0.19,0.09,0.14
93659,0.61,0.15,0.03,0.21
93660,0.08,0.77,0.01,0.14
93661,0.54,0.22,0.04,0.20
93662,0.25,0.31,0.28,0.16
93663,0.56,0.06,0.18,0.20
93664,0.18,0.60,0.01,0.22
93665,0.55,0.21,0.01,0.23
93666,0.13,0.70,0.01,0.16
93667,0.56,0.06,0.18,0.20
93668,0.59,0.19,0.09,0.14
93669,0.56,0.06,0.18,0.20
93670,0.55,0.18,0.10,0.17
93671,0.25,0.38,0.06,0.31
93672,0.12,0.56,0.01,0.30
93673,0.58,0.15,0.06,0.21
93674,0.46,0.16,0.05,0.33
93675,0.46,0.16,0.05,0.33
93676,0.55,0.21,0.01,0.23
93677,0.29,0.27,0.27,0.18
93678,0.50,0.18,0.02,0.30
93679,0.56,0.06,0.18,0.20
93680,0.56,0.06,0.18,0.20
93681,0.29,0.27,0.27,0.18
93682,0.18,0.60,0.01,0.22
93683,0.43,0.30,0.07,0.21
93684,0.55,0.18,0.10,0.17
93685,0.43,0.30,0.07,0.21
93686,0.54,0.22,0.04,0.20
93687,0.50,0.18,0.02,0.30
93688,0.43,0.30,0.07,0.21
93689,0.56,0.06,0.18,0.20
93690,0.27,0.27,0.34,0.12
93691,0.46,0.16,0.05,0.33
93692,0.15,0.66,0.02,0.17
93693,0.55,0.18,0.10,0.17
93694,0.55,0.18,0.10,0.17
93695,0.61,0.15,0.03,0.21
93696,0.56,0.06,0.18,0.20
93697,0.50,0.18,0.02,0.30
93698,0.48,0.14,0.09,0.28
93699,0.29,0.27,0.27,0.18
93700,0.49,0.12,0.13,0.25
93701,0.56,0.06,0.18,0.20
93702,0.56,0.06,0.18,0.20
93703,0.16,0.69,0.02,0.13
93704,0.12,0.61,0.00,0.26
93705,0.55,0.18,0.10,0.17
93706,0.59,0.19,0.09,0.14
93707,0.08,0.77,0.01,0.14
93708,0.25,0.31,0.28,0.16
93709,0.58,0.15,0.06,0.21
93710,0.48,0.14,0.09,0.28
93711,0.12,0.61,0.00,0.26
93712,0.55,0.18,0.10,0.17
93713,0.50,0.18,0.02,0.30
93714,0.12,0.61,0.00,0.26
93715,0.13,0.67,0.00,0.20
93716,0.48,0.14,0.09,0.28
93717,0.08,0.77,0.01,0.14
93718,0.25,0.38,0.06,0.31
93719,0.56,0.06,0.18,0.20
93720,0.56,0.06,0.18,0.20
93721,0.43,0.30,0.07,0.21
93722,0.56,0.06,0.18,0.20
93723,0.48,0.14,0.09,0.28
93724,0.12,0.56,0.01,0.30
93725,0.25,0.38,0.06,0.31
93726,0.49,0.12,0.13,0.25
93727,0.50,0.18,0.02,0.30
93728,0.05,0.80,0.04,0.11
93729,0.50,0.18,0.02,0.30
93730,0.58,0.15,0.06,0.21
93731,0.27,0.27,0.34,0.12
93732,0.50,0.18,0.02,0.30
93733,0.48,0.14,0.09,0.28
93734,0.54,0.22,0.04,0.20
93735,0.27,0.27,0.34,0.12
93736,0.58,0.15,0.06,0.21
93737,0.15,0.66,0.02,0.17
93738,0.25,0.31,0.28,0.16
93739,0.05,0.80,0.04,0.11
93740,0.59,0.19,0.09,0.14
93741,0.58,0.15,0.06,0.21
93742,0.46,0.16,0.05,0.33
93743,0.50,0.18,0.02,0.30
93744,0.46,0.16,0.05,0.33
93745,0.55,0.21,0.01,0.23
93746,0.48,0.14,0.09,0.28
93747,0.56,0.06,0.18,0.20
93748,0.59,0.19,0.09,0.14
93749,0.16,0.69,0.02,0.13
93750,0.50,0.18,0.02,0.30
93751,0.56,0.06,0.18,0.20
93752,0.49,0.12,0.13,0.25
93753,0.08,0.77,0.01,0.14
93754,0.48,0.14,0.09,0.28
93755,0.55,0.18,0.10,0.17
93756,0.50,0.18,0.02,0.30
93757,0.50,0.18,0.02,0.30
93758,0.49,0.12,0.13,0.25
93759,0.12,0.56,0.01,0.30
93760,0.58,0.15,0.06,0.21
93761,0.49,0.12,0.13,0.25
93762,0.54,0.22,0.04,0.20
93763,0.29,0.27,0.27,0.18
93764,0.08,0.77,0.01,0.14
93765,0.58,0.15,0.06,0.21
93766,0.49,0.12,0.13,0.25
93767,0.25,0.38,0.06,0.31
93768,0.46,0.16,0.05,0.33
93769,0.48,0.14,0.09,0.28
93770,0.61,0.15,0.03,0.21
93771,0.55,0.21,0.01,0.23
93772,0.55,0.21,0.01,0.23
93773,0.55,0.21,0.01,0.23
93774,0.58,0.15,0.06,0.21
93775,0.49,0.12,0.13,0.25
93776,0.12,0.61,0.00,0.26
93777,0.50,0.18,0.02,0.30
93778,0.06,0.79,0.06,0.09
93779,0.17,0.60,0.01,0.22
93780,0.12,0.56,0.01,0.30
93781,0.17,0.60,0.01,0.22
93782,0.43,0.30,0.07,0.21
93783,0.58,0.15,0.06,0.21
93784,0.29,0.27,0.27,0.18
93785,0.12,0.61,0.00,0.26
93786,0.16,0.69,0.02,0.13
93787,0.55,0.18,0.10,0.17
93788,0.61,0.15,0.03,0.21
93789,0.48,0.14,0.09,0.28
93790,0.56,0.06,0.18,0.20
93791,0.61,0.15,0.03,0.21
93792,0.59,0.19,0.09,0.14
93793,0.46,0.16,0.05,0.33
93794,0.48,0.14,0.09,0.28
93795,0.58,0.15,0.06,0.21
93796,0.46,0.16,0.05,0.33
93797,0.61,0.15,0.03,0.21
93798,0.13,0.70,0.01,0.16
93799,0.06,0.76,0.05,0.13
93800,0.43,0.30,0.07,0.21
93801,0.06,0.76,0.05,0.13
93802,0.55,0.21,0.01,0.23
93803,0.58,0.15,0.06,0.21
93804,0.56,0.06,0.18,0.20
93805,0.50,0.18,0.02,0.30
93806,0.13,0.70,0.01,0.16
93807,0.08,0.77,0.01,0.14
93808,0.27,0.27,0.34,0.12
93809,0.59,0.19,0.09,0.14
93810,0.59,0.19,0.09,0.14
93811,0.55,0.18,0.10,0.17
93812,0.43,0.30,0.07,0.21
93813,0.15,0.66,0.02,0.17
93814,0.43,0.30,0.07,0.21
93815,0.56,0.06,0.18,0.20
93816,0.56,0.06,0.18,0.20
93817,0.13,0.70,0.01,0.16
93818,0.61,0.15,0.03,0.21
93819,0.49,0.12,0.13,0.25
93820,0.56,0.06,0.18,0.20
93821,0.08,0.77,0.01,0.14
93822,0.55,0.21,0.01,0.23
93823,0.58,0.15,0.06,0.21
93824,0.15,0.66,0.02,0.17
93825,0.50,0.18,0.02,0.30
93826,0.61,0.15,0.03,0.21
93827,0.15,0.66,0.02,0.17
93828,0.58,0.15,0.06,0.21
93829,0.56,0.06,0.18,0.20
93830,0.48,0.14,0.09,0.28
93831,0.56,0.06,0.18,0.20
93832,0.56,0.06,0.18,0.20
93833,0.43,0.30,0.07,0.21
93834,0.55,0.21,0.01,0.23
93835,0.25,0.38,0.06,0.31
93836,0.48,0.14,0.09,0.28
93837,0.50,0.18,0.02,0.30
93838,0.17,0.60,0.01,0.22
93839,0.56,0.06,0.18,0.20
93840,0.46,0.16,0.05,0.33
93841,0.43,0.30,0.07,0.21
93842,0.27,0.27,0.34,0.12
93843,0.50,0.18,0.02,0.30
93844,0.06,0.79,0.06,0.09
93845,0.50,0.18,0.02,0.30
93846,0.25,0.31,0.28,0.16
93847,0.46,0.16,0.05,0.33
93848,0.61,0.15,0.03,0.21
93849,0.05,0.80,0.04,0.11
93850,0.56,0.06,0.18,0.20
93851,0.56,0.06,0.18,0.20
93852,0.50,0.18,0.02,0.30
93853,0.15,0.66,0.02,0.17
93854,0.06,0.76,0.05,0.13
93855,0.12,0.61,0.00,0.26
93856,0.06,0.76,0.05,0.13
93857,0.17,0.60,0.01,0.22
93858,0.14,0.56,0.02,0.28
93859,0.12,0.61,0.00,0.26
93860,0.50,0.18,0.02,0.30
93861,0.08,0.77,0.01,0.14
93862,0.15,0.66,0.02,0.17
93863,0.43,0.30,0.07,0.21
93864,0.59,0.19,0.09,0.14
93865,0.58,0.15,0.06,0.21
93866,0.55,0.18,0.10,0.17
93867,0.48,0.14,0.09,0.28
93868,0.50,0.18,0.02,0.30
93869,0.49,0.12,0.13,0.25
93870,0.55,0.21,0.01,0.23
93871,0.59,0.19,0.09,0.14
93872,0.25,0.38,0.06,0.31
93873,0.43,0.30,0.07,0.21
93874,0.29,0.27,0.27,0.18
93875,0.50,0.18,0.02,0.30
93876,0.08,0.77,0.01,0.14
93877,0.56,0.06,0.18,0.20
93878,0.48,0.14,0.09,0.28
93879,0.29,0.27,0.27,0.18
93880,0.29,0.27,0.27,0.18
93881,0.55,0.21,0.01,0.23
93882,0.18,0.60,0.01,0.22
93883,0.50,0.18,0.02,0.30
93884,0.59,0.19,0.09,0.14
93885,0.12,0.56,0.01,0.30
93886,0.55,0.18,0.10,0.17
93887,0.25,0.38,0.06,0.31
93888,0.56,0.06,0.18,0.20
93889,0.29,0.27,0.27,0.18
93890,0.56,0.06,0.18,0.20
93891,0.16,0.52,0.03,0.29
93892,0.55,0.18,0.10,0.17
93893,0.61,0.15,0.03,0.21
93894,0.55,0.18,0.10,0.17
93895,0.59,0.19,0.09,0.14
93896,0.50,0.18,0.02,0.30
93897,0.55,0.18,0.10,0.17
93898,0.61,0.15,0.03,0.21
93899,0.61,0.15,0.03,0.21
93900,0.54,0.22,0.04,0.20
93901,0.48,0.14,0.09,0.28
93902,0.56,0.06,0.18,0.20
93903,0.12,0.61,0.00,0.26
93904,0.55,0.18,0.10,0.17
93905,0.15,0.66,0.02,0.17
93906,0.46,0.16,0.05,0.33
93907,0.55,0.21,0.01,0.23
93908,0.50,0.18,0.02,0.30
93909,0.56,0.06,0.18,0.20
93910,0.50,0.18,0.02,0.30
93911,0.12,0.61,0.00,0.26
93912,0.48,0.14,0.09,0.28
93913,0.56,0.06,0.18,0.20
93914,0.46,0.16,0.05,0.33
93915,0.25,0.31,0.28,0.16
93916,0.58,0.15,0.06,0.21
93917,0.61,0.15,0.03,0.21
93918,0.50,0.18,0.02,0.30
93919,0.49,0.12,0.13,0.25
93920,0.56,0.06,0.18,0.20
93921,0.29,0.27,0.27,0.18
93922,0.46,0.16,0.05,0.33
93923,0.25,0.38,0.06,0.31
93924,0.50,0.18,0.02,0.30
93925,0.58,0.15,0.06,0.21
93926,0.27,0.27,0.34,0.12
93927,0.06,0.76,0.05,0.13
93928,0.50,0.18,0.02,0.30
93929,0.25,0.31,0.28,0.16
93930,0.58,0.15,0.06,0.21
93931,0.27,0.27,0.34,0.12
93932,0.46,0.16,0.05,0.33
93933,0.48,0.14,0.09,0.28
93934,0.59,0.19,0.09,0.14
93935,0.46,0.16,0.05,0.33
93936,0.58,0.15,0.06,0.21
93937,0.58,0.15,0.06,0.21
93938,0.27,0.27,0.34,0.12
93939,0.06,0.79,0.06,0.09
93940,0.55,0.18,0.10,0.17
93941,0.06,0.76,0.05,0.13
93942,0.55,0.18,0.10,0.17
93943,0.55,0.18,0.10,0.17
93944,0.25,0.31,0.28,0.16
93945,0.55,0.21,0.01,0.23
93946,0.58,0.15,0.06,0.21
93947,0.55,0.21,0.01,0.23
93948,0.50,0.18,0.02,0.30
93949,0.54,0.22,0.04,0.20
93950,0.48,0.14,0.09,0.28
93951,0.16,0.69,0.02,0.13
93952,0.50,0.18,0.02,0.30
93953,0.25,0.31,0.28,0.16
93954,0.56,0.06,0.18,0.20
93955,0.61,0.15,0.03,0.21
93956,0.29,0.27,0.27,0.18
93957,0.46,0.16,0.05,0.33
93958,0.55,0.18,0.10,0.17
93959,0.50,0.18,0.02,0.30
93960,0.58,0.15,0.06,0.21
93961,0.06,0.76,0.05,0.13
93962,0.43,0.30,0.07,0.21
93963,0.48,0.14,0.09,0.28
93964,0.49,0.12,0.13,0.25
93965,0.50,0.18,0.02,0.30
93966,0.61,0.15,0.03,0.21
93967,0.50,0.18,0.02,0.30
93968,0.25,0.38,0.06,0.31
93969,0.58,0.15,0.06,0.21
93970,0.16,0.69,0.02,0.13
93971,0.15,0.66,0.02,0.17
93972,0.55,0.18,0.10,0.17
93973,0.46,0.16,0.05,0.33
93974,0.46,0.16,0.05,0.33
93975,0.56,0.06,0.18,0.20
93976,0.27,0.27,0.34,0.12
93977,0.25,0.38,0.06,0.31
93978,0.29,0.27,0.27,0.18
93979,0.50,0.18,0.02,0.30
93980,0.49,0.12,0.13,0.25
93981,0.55,0.21,0.01,0.23
93982,0.54,0.22,0.04,0.20
93983,0.17,0.60,0.01,0.22
93984,0.48,0.14,0.09,0.28
93985,0.56,0.06,0.18,0.20
93986,0.18,0.60,0.01,0.22
93987,0.59,0.19,0.09,0.14
93988,0.61,0.15,0.03,0.21
93989,0.55,0.18,0.10,0.17
93990,0.55,0.18,0.10,0.17
93991,0.56,0.06,0.18,0.20
93992,0.61,0.15,0.03,0.21
93993,0.56,0.06,0.18,0.20
93994,0.17,0.60,0.01,0.22
93995,0.27,0.27,0.34,0.12
93996,0.27,0.27,0.34,0.12
93997,0.55,0.18,0.10,0.17
93998,0.16,0.69,0.02,0.13
93999,0.50,0.18,0.02,0.30
94000,0.49,0.12,0.13,0.25
94001,0.56,0.06,0.18,0.20
94002,0.59,0.19,0.09,0.14
94003,0.43,0.30,0.07,0.21
94004,0.25,0.31,0.28,0.16
94005,0.48,0.14,0.09,0.28
94006,0.29,0.27,0.27,0.18
94007,0.55,0.21,0.01,0.23
94008,0.55,0.21,0.01,0.23
94009,0.14,0.56,0.02,0.28
94010,0.50,0.18,0.02,0.30
94011,0.59,0.19,0.09,0.14
94012,0.25,0.31,0.28,0.16
94013,0.27,0.27,0.34,0.12
94014,0.12,0.56,0.01,0.30
94015,0.58,0.15,0.06,0.21
94016,0.06,0.76,0.05,0.13
94017,0.55,0.21,0.01,0.23
94018,0.17,0.60,0.01,0.22
94019,0.50,0.18,0.02,0.30
94020,0.58,0.15,0.06,0.21
94021,0.08,0.77,0.01,0.14
94022,0.06,0.76,0.05,0.13
94023,0.56,0.06,0.18,0.20
94024,0.50,0.18,0.02,0.30
94025,0.49,0.12,0.13,0.25
94026,0.55,0.21,0.01,0.23
94027,0.46,0.16,0.05,0.33
94028,0.58,0.15,0.06,0.21
94029,0.50,0.18,0.02,0.30
94030,0.29,0.27,0.27,0.18
94031,0.50,0.18,0.02,0.30
94032,0.25,0.31,0.28,0.16
94033,0.55,0.21,0.01,0.23
94034,0.15,0.66,0.02,0.17
94035,0.46,0.16,0.05,0.33
94036,0.55,0.21,0.01,0.23
94037,0.49,0.12,0.13,0.25
94038,0.25,0.31,0.28,0.16
94039,0.59,0.19,0.09,0.14
94040,0.55,0.21,0.01,0.23
94041,0.58,0.15,0.06,0.21
94042,0.58,0.15,0.06,0.21
94043,0.55,0.21,0.01,0.23
94044,0.56,0.06,0.18,0.20
94045,0.56,0.06,0.18,0.20
94046,0.56,0.06,0.18,0.20
94047,0.15,0.66,0.02,0.17
94048,0.46,0.16,0.05,0.33
94049,0.50,0.18,0.02,0.30
94050,0.56,0.06,0.18,0.20
94051,0.25,0.38,0.06,0.31
94052,0.55,0.21,0.01,0.23
94053,0.48,0.14,0.09,0.28
94054,0.58,0.15,0.06,0.21
94055,0.12,0.61,0.00,0.26
94056,0.48,0.14,0.09,0.28
94057,0.25,0.31,0.28,0.16
94058,0.56,0.06,0.18,0.20
94059,0.56,0.06,0.18,0.20
94060,0.12,0.61,0.00,0.26
94061,0.17,0.60,0.01,0.22
94062,0.08,0.77,0.01,0.14
94063,0.58,0.15,0.06,0.21
94064,0.06,0.79,0.06,0.09
94065,0.27,0.27,0.34,0.12
94066,0.48,0.14,0.09,0.28
94067,0.50,0.18,0.02,0.30
94068,0.55,0.21,0.01,0.23
94069,0.49,0.12,0.13,0.25
94070,0.49,0.12,0.13,0.25
94071,0.43,0.30,0.07,0.21
94072,0.58,0.15,0.06,0.21
94073,0.56,0.06,0.18,0.20
94074,0.61,0.15,0.03,0.21
94075,0.46,0.16,0.05,0.33
94076,0.13,0.67,0.00,0.20
94077,0.59,0.19,0.09,0.14
94078,0.05,0.80,0.04,0.11
94079,0.25,0.31,0.28,0.16
94080,0.18,0.60,0.01,0.22
94081,0.50,0.18,0.02,0.30
94082,0.56,0.06,0.18,0.20
94083,0.59,0.19,0.09,0.14
94084,0.50,0.18,0.02,0.30
94085,0.59,0.19,0.09,0.14
94086,0.25,0.38,0.06,0.31
94087,0.59,0.19,0.09,0.14
94088,0.58,0.15,0.06,0.21
94089,0.54,0.22,0.04,0.20
94090,0.50,0.18,0.02,0.30
94091,0.48,0.14,0.09,0.28
94092,0.25,0.31,0.28,0.16
94093,0.18,0.60,0.01,0.22
94094,0.50,0.18,0.02,0.30
94095,0.49,0.12,0.13,0.25
94096,0.48,0.14,0.09,0.28
94097,0.46,0.16,0.05,0.33
94098,0.27,0.27,0.34,0.12
94099,0.48,0.14,0.09,0.28
94100,0.43,0.30,0.07,0.21
94101,0.29,0.27,0.27,0.18
94102,0.43,0.30,0.07,0.21
94103,0.50,0.18,0.02,0.30
94104,0.55,0.21,0.01,0.23
94105,0.27,0.27,0.34,0.12
94106,0.50,0.18,0.02,0.30
