id,Classic,Deal,Flex,Saver
72390,0.14,0.56,0.02,0.28
72391,0.29,0.27,0.27,0.18
72392,0.14,0.56,0.02,0.28
72393,0.59,0.19,0.09,0.14
72394,0.17,0.60,0.01,0.22
72395,0.17,0.60,0.01,0.22
72396,0.55,0.18,0.10,0.17
72397,0.25,0.31,0.28,0.16
72398,0.12,0.61,0.00,0.26
72399,0.18,0.60,0.01,0.22
72400,0.43,0.30,0.07,0.21
72401,0.61,0.15,0.03,0.21
72402,0.17,0.60,0.01,0.22
72403,0.29,0.27,0.27,0.18
72404,0.50,0.18,0.02,0.30
72405,0.48,0.14,0.09,0.28
72406,0.56,0.06,0.18,0.20
72407,0.50,0.18,0.02,0.30
72408,0.58,0.15,0.06,0.21
72409,0.48,0.14,0.09,0.28
72410,0.25,0.38,0.06,0.31
72411,0.55,0.18,0.10,0.17
72412,0.18,0.60,0.01,0.22
72413,0.43,0.30,0.07,0.21
72414,0.58,0.15,0.06,0.21
72415,0.55,0.18,0.10,0.17
72416,0.48,0.14,0.09,0.28
72417,0.27,0.27,0.34,0.12
72418,0.50,0.18,0.02,0.30
72419,0.49,0.12,0.13,0.25
72420,0.43,0.30,0.07,0.21
72421,0.18,0.60,0.01,0.22
72422,0.49,0.12,0.13,0.25
72423,0.50,0.18,0.02,0.30
72424,0.25,0.31,0.28,0.16
72425,0.58,0.15,0.06,0.21
72426,0.49,0.12,0.13,0.25
72427,0.08,0.77,0.01,0.14
72428,0.48,0.14,0.09,0.28
72429,0.25,0.31,0.28,0.16
72430,0.49,0.12,0.13,0.25
72431,0.18,0.60,0.01,0.22
72432,0.55,0.18,0.10,0.17
72433,0.48,0.14,0.09,0.28
72434,0.59,0.19,0.09,0.14
72435,0.56,0.06,0.18,0.20
72436,0.50,0.18,0.02,0.30
72437,0.18,0.60,0.01,0.22
72438,0.12,0.61,0.00,0.26
72439,0.55,0.21,0.01,0.23
72440,0.46,0.16,0.05,0.33
72441,0.15,0.66,0.02,0.17
72442,0.55,0.21,0.01,0.23
72443,0.16,0.69,0.02,0.13
72444,0.25,0.31,0.28,0.16
72445,0.25,0.31,0.28,0.16
72446,0.61,0.15,0.03,0.21
72447,0.54,0.22,0.04,0.20
72448,0.14,0.56,0.02,0.28
72449,0.56,0.06,0.18,0.20
72450,0.16,0.69,0.02,0.13
72451,0.48,0.14,0.09,0.28
72452,0.56,0.06,0.18,0.20
72453,0.12,0.56,0.01,0.30
72454,0.27,0.27,0.34,0.12
72455,0.48,0.14,0.09,0.28
72456,0.59,0.19,0.09,0.14
72457,0.59,0.19,0.09,0.14
72458,0.15,0.66,0.02,0.17
72459,0.55,0.18,0.10,0.17
72460,0.25,0.38,0.06,0.31
72461,0.48,0.14,0.09,0.28
72462,0.13,0.67,0.00,0.20
72463,0.18,0.60,0.01,0.22
72464,0.29,0.27,0.27,0.18
72465,0.12,0.61,0.00,0.26
72466,0.50,0.18,0.02,0.30
72467,0.55,0.21,0.01,0.23
72468,0.50,0.18,0.02,0.30
72469,0.61,0.15,0.03,0.21
72470,0.18,0.60,0.01,0.22
72471,0.48,0.14,0.09,0.28
72472,0.54,0.22,0.04,0.20
72473,0.58,0.15,0.06,0.21
72474,0.13,0.70,0.01,0.16
72475,0.56,0.06,0.18,0.20
72476,0.25,0.31,0.28,0.16
72477,0.58,0.15,0.06,0.21
72478,0.50,0.18,0.02,0.30
72479,0.55,0.18,0.10,0.17
72480,0.61,0.15,0.03,0.21
72481,0.50,0.18,0.02,0.30
72482,0.48,0.14,0.09,0.28
72483,0.43,0.30,0.07,0.21
72484,0.50,0.18,0.02,0.30
72485,0.50,0.18,0.02,0.30
72486,0.55,0.18,0.10,0.17
72487,0.50,0.18,0.02,0.30
72488,0.29,0.27,0.27,0.18
72489,0.55,0.21,0.01,0.23
72490,0.08,0.77,0.01,0.14
72491,0.48,0.14,0.09,0.28
72492,0.46,0.16,0.05,0.33
72493,0.25,0.31,0.28,0.16
72494,0.48,0.14,0.09,0.28
72495,0.25,0.38,0.06,0.31
72496,0.55,0.18,0.10,0.17
72497,0.48,0.14,0.09,0.28
72498,0.50,0.18,0.02,0.30
72499,0.25,0.38,0.06,0.31
72500,0.43,0.30,0.07,0.21
72501,0.55,0.21,0.01,0.23
72502,0.58,0.15,0.06,0.21
72503,0.59,0.19,0.09,0.14
72504,0.48,0.14,0.09,0.28
72505,0.61,0.15,0.03,0.21
72506,0.17,0.60,0.01,0.22
72507,0.59,0.19,0.09,0.14
72508,0.08,0.77,0.01,0.14
72509,0.48,0.14,0.09,0.28
72510,0.46,0.16,0.05,0.33
72511,0.55,0.18,0.10,0.17
72512,0.50,0.18,0.02,0.30
72513,0.55,0.21,0.01,0.23
72514,0.48,0.14,0.09,0.28
72515,0.55,0.18,0.10,0.17
72516,0.54,0.22,0.04,0.20
72517,0.46,0.16,0.05,0.33
72518,0.61,0.15,0.03,0.21
72519,0.43,0.30,0.07,0.21
72520,0.50,0.18,0.02,0.30
72521,0.08,0.77,0.01,0.14
72522,0.48,0.14,0.09,0.28
72523,0.16,0.52,0.03,0.29
72524,0.06,0.76,0.05,0.13
72525,0.29,0.27,0.27,0.18
72526,0.49,0.12,0.13,0.25
72527,0.13,0.67,0.00,0.20
72528,0.17,0.60,0.01,0.22
72529,0.50,0.18,0.02,0.30
72530,0.48,0.14,0.09,0.28
72531,0.48,0.14,0.09,0.28
72532,0.55,0.18,0.10,0.17
72533,0.56,0.06,0.18,0.20
72534,0.56,0.06,0.18,0.20
72535,0.48,0.14,0.09,0.28
72536,0.55,0.18,0.10,0.17
72537,0.49,0.12,0.13,0.25
72538,0.49,0.12,0.13,0.25
72539,0.58,0.15,0.06,0.21
72540,0.58,0.15,0.06,0.21
72541,0.43,0.30,0.07,0.21
72542,0.61,0.15,0.03,0.21
72543,0.58,0.15,0.06,0.21
72544,0.61,0.15,0.03,0.21
72545,0.56,0.06,0.18,0.20
72546,0.15,0.66,0.02,0.17
72547,0.50,0.18,0.02,0.30
72548,0.25,0.31,0.28,0.16
72549,0.56,0.06,0.18,0.20
72550,0.50,0.18,0.02,0.30
72551,0.55,0.21,0.01,0.23
72552,0.48,0.14,0.09,0.28
72553,0.59,0.19,0.09,0.14
72554,0.46,0.16,0.05,0.33
72555,0.48,0.14,0.09,0.28
72556,0.56,0.06,0.18,0.20
72557,0.46,0.16,0.05,0.33
72558,0.48,0.14,0.09,0.28
72559,0.13,0.70,0.01,0.16
72560,0.56,0.06,0.18,0.20
72561,0.55,0.18,0.10,0.17
72562,0.61,0.15,0.03,0.21
72563,0.48,0.14,0.09,0.28
72564,0.49,0.12,0.13,0.25
72565,0.49,0.12,0.13,0.25
72566,0.55,0.21,0.01,0.23
72567,0.61,0.15,0.03,0.21
72568,0.46,0.16,0.05,0.33
72569,0.43,0.30,0.07,0.21
72570,0.25,0.31,0.28,0.16
72571,0.46,0.16,0.05,0.33
72572,0.48,0.14,0.09,0.28
72573,0.55,0.21,0.01,0.23
72574,0.15,0.66,0.02,0.17
72575,0.55,0.21,0.01,0.23
72576,0.48,0.14,0.09,0.28
72577,0.49,0.12,0.13,0.25
72578,0.46,0.16,0.05,0.33
72579,0.55,0.18,0.10,0.17
72580,0.27,0.27,0.34,0.12
72581,0.56,0.06,0.18,0.20
72582,0.12,0.61,0.00,0.26
72583,0.55,0.18,0.10,0.17
72584,0.55,0.21,0.01,0.23
72585,0.06,0.76,0.05,0.13
72586,0.50,0.18,0.02,0.30
72587,0.49,0.12,0.13,0.25
72588,0.56,0.06,0.18,0.20
72589,0.61,0.15,0.03,0.21
72590,0.50,0.18,0.02,0.30
72591,0.12,0.56,0.01,0.30
72592,0.55,0.18,0.10,0.17
72593,0.56,0.06,0.18,0.20
72594,0.56,0.06,0.18,0.20
72595,0.55,0.18,0.10,0.17
72596,0.48,0.14,0.09,0.28
72597,0.48,0.14,0.09,0.28
72598,0.13,0.70,0.01,0.16
72599,0.56,0.06,0.18,0.20
72600,0.56,0.06,0.18,0.20
72601,0.29,0.27,0.27,0.18
72602,0.55,0.18,0.10,0.17
72603,0.58,0.15,0.06,0.21
72604,0.25,0.31,0.28,0.16
72605,0.27,0.27,0.34,0.12
72606,0.43,0.30,0.07,0.21
72607,0.17,0.60,0.01,0.22
72608,0.61,0.15,0.03,0.21
72609,0.50,0.18,0.02,0.30
72610,0.48,0.14,0.09,0.28
72611,0.50,0.18,0.02,0.30
72612,0.55,0.21,0.01,0.23
72613,0.56,0.06,0.18,0.20
72614,0.61,0.15,0.03,0.21
72615,0.55,0.18,0.10,0.17
72616,0.29,0.27,0.27,0.18
72617,0.61,0.15,0.03,0.21
72618,0.16,0.52,0.03,0.29
72619,0.12,0.56,0.01,0.30
72620,0.55,0.18,0.10,0.17
72621,0.43,0.30,0.07,0.21
72622,0.17,0.60,0.01,0.22
72623,0.29,0.27,0.27,0.18
72624,0.59,0.19,0.09,0.14
72625,0.56,0.06,0.18,0.20
72626,0.55,0.21,0.01,0.23
72627,0.43,0.30,0.07,0.21
72628,0.59,0.19,0.09,0.14
72629,0.61,0.15,0.03,0.21
72630,0.43,0.30,0.07,0.21
72631,0.48,0.14,0.09,0.28
72632,0.54,0.22,0.04,0.20
72633,0.25,0.31,0.28,0.16
72634,0.58,0.15,0.06,0.21
72635,0.48,0.14,0.09,0.28
72636,0.49,0.12,0.13,0.25
72637,0.50,0.18,0.02,0.30
72638,0.61,0.15,0.03,0.21
72639,0.16,0.69,0.02,0.13
72640,0.43,0.30,0.07,0.21
72641,0.14,0.56,0.02,0.28
72642,0.56,0.06,0.18,0.20
72643,0.29,0.27,0.27,0.18
72644,0.16,0.69,0.02,0.13
72645,0.58,0.15,0.06,0.21
72646,0.56,0.06,0.18,0.20
72647,0.15,0.66,0.02,0.17
72648,0.50,0.18,0.02,0.30
72649,0.43,0.30,0.07,0.21
72650,0.50,0.18,0.02,0.30
72651,0.50,0.18,0.02,0.30
72652,0.43,0.30,0.07,0.21
72653,0.50,0.18,0.02,0.30
72654,0.17,0.60,0.01,0.22
72655,0.54,0.22,0.04,0.20
72656,0.25,0.31,0.28,0.16
72657,0.50,0.18,0.02,0.30
72658,0.49,0.12,0.13,0.25
72659,0.56,0.06,0.18,0.20
72660,0.56,0.06,0.18,0.20
72661,0.48,0.14,0.09,0.28
72662,0.49,0.12,0.13,0.25
72663,0.48,0.14,0.09,0.28
72664,0.58,0.15,0.06,0.21
72665,0.08,0.77,0.01,0.14
72666,0.55,0.21,0.01,0.23
72667,0.59,0.19,0.09,0.14
72668,0.59,0.19,0.09,0.14
72669,0.56,0.06,0.18,0.20
72670,0.18,0.60,0.01,0.22
72671,0.56,0.06,0.18,0.20
72672,0.50,0.18,0.02,0.30
72673,0.54,0.22,0.04,0.20
72674,0.43,0.30,0.07,0.21
72675,0.14,0.56,0.02,0.28
72676,0.48,0.14,0.09,0.28
72677,0.46,0.16,0.05,0.33
72678,0.48,0.14,0.09,0.28
72679,0.16,0.69,0.02,0.13
72680,0.43,0.30,0.07,0.21
72681,0.29,0.27,0.27,0.18
72682,0.58,0.15,0.06,0.21
72683,0.06,0.79,0.06,0.09
72684,0.56,0.06,0.18,0.20
72685,0.15,0.66,0.02,0.17
72686,0.55,0.21,0.01,0.23
72687,0.08,0.77,0.01,0.14
72688,0.55,0.18,0.10,0.17
72689,0.54,0.22,0.04,0.20
72690,0.56,0.06,0.18,0.20
72691,0.08,0.77,0.01,0.14
72692,0.50,0.18,0.02,0.30
72693,0.55,0.21,0.01,0.23
72694,0.58,0.15,0.06,0.21
72695,0.05,0.80,0.04,0.11
72696,0.50,0.18,0.02,0.30
72697,0.58,0.15,0.06,0.21
72698,0.50,0.18,0.02,0.30
72699,0.29,0.27,0.27,0.18
72700,0.59,0.19,0.09,0.14
72701,0.59,0.19,0.09,0.14
72702,0.56,0.06,0.18,0.20
72703,0.14,0.56,0.02,0.28
72704,0.56,0.06,0.18,0.20
72705,0.46,0.16,0.05,0.33
72706,0.48,0.14,0.09,0.28
72707,0.55,0.21,0.01,0.23
72708,0.46,0.16,0.05,0.33
72709,0.61,0.15,0.03,0.21
72710,0.56,0.06,0.18,0.20
72711,0.55,0.21,0.01,0.23
72712,0.58,0.15,0.06,0.21
72713,0.56,0.06,0.18,0.20
72714,0.27,0.27,0.34,0.12
72715,0.50,0.18,0.02,0.30
72716,0.56,0.06,0.18,0.20
72717,0.16,0.52,0.03,0.29
72718,0.25,0.38,0.06,0.31
72719,0.54,0.22,0.04,0.20
72720,0.12,0.56,0.01,0.30
72721,0.58,0.15,0.06,0.21
72722,0.58,0.15,0.06,0.21
72723,0.50,0.18,0.02,0.30
72724,0.29,0.27,0.27,0.18
72725,0.59,0.19,0.09,0.14
72726,0.56,0.06,0.18,0.20
72727,0.27,0.27,0.34,0.12
72728,0.43,0.30,0.07,0.21
72729,0.15,0.66,0.02,0.17
72730,0.43,0.30,0.07,0.21
72731,0.50,0.18,0.02,0.30
72732,0.48,0.14,0.09,0.28
72733,0.50,0.18,0.02,0.30
72734,0.61,0.15,0.03,0.21
72735,0.56,0.06,0.18,0.20
72736,0.56,0.06,0.18,0.20
72737,0.49,0.12,0.13,0.25
72738,0.25,0.38,0.06,0.31
72739,0.56,0.06,0.18,0.20
72740,0.48,0.14,0.09,0.28
72741,0.50,0.18,0.02,0.30
72742,0.46,0.16,0.05,0.33
72743,0.08,0.77,0.01,0.14
72744,0.61,0.15,0.03,0.21
72745,0.56,0.06,0.18,0.20
72746,0.46,0.16,0.05,0.33
72747,0.50,0.18,0.02,0.30
72748,0.12,0.61,0.00,0.26
72749,0.50,0.18,0.02,0.30
72750,0.15,0.66,0.02,0.17
72751,0.49,0.12,0.13,0.25
72752,0.48,0.14,0.09,0.28
72753,0.56,0.06,0.18,0.20
72754,0.12,0.61,0.00,0.26
72755,0.55,0.21,0.01,0.23
72756,0.50,0.18,0.02,0.30
72757,0.55,0.21,0.01,0.23
72758,0.48,0.14,0.09,0.28
72759,0.56,0.06,0.18,0.20
72760,0.50,0.18,0.02,0.30
72761,0.46,0.16,0.05,0.33
72762,0.58,0.15,0.06,0.21
72763,0.43,0.30,0.07,0.21
72764,0.61,0.15,0.03,0.21
72765,0.48,0.14,0.09,0.28
72766,0.55,0.18,0.10,0.17
72767,0.61,0.15,0.03,0.21
72768,0.55,0.18,0.10,0.17
72769,0.18,0.60,0.01,0.22
72770,0.55,0.21,0.01,0.23
72771,0.54,0.22,0.04,0.20
72772,0.50,0.18,0.02,0.30
72773,0.49,0.12,0.13,0.25
72774,0.56,0.06,0.18,0.20
72775,0.06,0.76,0.05,0.13
72776,0.27,0.27,0.34,0.12
72777,0.05,0.80,0.04,0.11
72778,0.56,0.06,0.18,0.20
72779,0.55,0.21,0.01,0.23
72780,0.50,0.18,0.02,0.30
72781,0.06,0.79,0.06,0.09
72782,0.55,0.21,0.01,0.23
72783,0.56,0.06,0.18,0.20
72784,0.15,0.66,0.02,0.17
72785,0.58,0.15,0.06,0.21
72786,0.58,0.15,0.06,0.21
72787,0.49,0.12,0.13,0.25
72788,0.25,0.31,0.28,0.16
72789,0.46,0.16,0.05,0.33
72790,0.27,0.27,0.34,0.12
72791,0.50,0.18,0.02,0.30
72792,0.12,0.56,0.01,0.30
72793,0.56,0.06,0.18,0.20
72794,0.50,0.18,0.02,0.30
72795,0.55,0.18,0.10,0.17
72796,0.56,0.06,0.18,0.20
72797,0.58,0.15,0.06,0.21
72798,0.29,0.27,0.27,0.18
72799,0.46,0.16,0.05,0.33
72800,0.27,0.27,0.34,0.12
72801,0.50,0.18,0.02,0.30
72802,0.27,0.27,0.34,0.12
72803,0.15,0.66,0.02,0.17
72804,0.43,0.30,0.07,0.21
72805,0.43,0.30,0.07,0.21
72806,0.14,0.56,0.02,0.28
72807,0.61,0.15,0.03,0.21
72808,0.46,0.16,0.05,0.33
72809,0.25,0.31,0.28,0.16
72810,0.16,0.52,0.03,0.29
72811,0.43,0.30,0.07,0.21
72812,0.25,0.38,0.06,0.31
72813,0.12,0.61,0.00,0.26
72814,0.16,0.52,0.03,0.29
72815,0.55,0.21,0.01,0.23
72816,0.27,0.27,0.34,0.12
72817,0.59,0.19,0.09,0.14
72818,0.55,0.21,0.01,0.23
72819,0.55,0.18,0.10,0.17
72820,0.25,0.31,0.28,0.16
72821,0.49,0.12,0.13,0.25
72822,0.50,0.18,0.02,0.30
72823,0.56,0.06,0.18,0.20
72824,0.58,0.15,0.06,0.21
72825,0.48,0.14,0.09,0.28
72826,0.46,0.16,0.05,0.33
72827,0.61,0.15,0.03,0.21
72828,0.55,0.18,0.10,0.17
72829,0.59,0.19,0.09,0.14
72830,0.50,0.18,0.02,0.30
72831,0.18,0.60,0.01,0.22
72832,0.18,0.60,0.01,0.22
72833,0.61,0.15,0.03,0.21
72834,0.08,0.77,0.01,0.14
72835,0.05,0.80,0.04,0.11
72836,0.15,0.66,0.02,0.17
72837,0.50,0.18,0.02,0.30
72838,0.55,0.21,0.01,0.23
72839,0.59,0.19,0.09,0.14
72840,0.55,0.21,0.01,0.23
72841,0.61,0.15,0.03,0.21
72842,0.48,0.14,0.09,0.28
72843,0.17,0.60,0.01,0.22
72844,0.43,0.30,0.07,0.21
72845,0.43,0.30,0.07,0.21
72846,0.59,0.19,0.09,0.14
72847,0.14,0.56,0.02,0.28
72848,0.46,0.16,0.05,0.33
72849,0.25,0.31,0.28,0.16
72850,0.56,0.06,0.18,0.20
72851,0.43,0.30,0.07,0.21
72852,0.48,0.14,0.09,0.28
72853,0.56,0.06,0.18,0.20
72854,0.13,0.70,0.01,0.16
72855,0.27,0.27,0.34,0.12
72856,0.49,0.12,0.13,0.25
72857,0.59,0.19,0.09,0.14
72858,0.61,0.15,0.03,0.21
72859,0.56,0.06,0.18,0.20
72860,0.48,0.14,0.09,0.28
72861,0.25,0.31,0.28,0.16
72862,0.48,0.14,0.09,0.28
72863,0.58,0.15,0.06,0.21
72864,0.29,0.27,0.27,0.18
72865,0.06,0.79,0.06,0.09
72866,0.56,0.06,0.18,0.20
72867,0.61,0.15,0.03,0.21
72868,0.12,0.56,0.01,0.30
72869,0.59,0.19,0.09,0.14
72870,0.58,0.15,0.06,0.21
72871,0.55,0.18,0.10,0.17
72872,0.48,0.14,0.09,0.28
72873,0.50,0.18,0.02,0.30
72874,0.59,0.19,0.09,0.14
72875,0.54,0.22,0.04,0.20
72876,0.56,0.06,0.18,0.20
72877,0.43,0.30,0.07,0.21
72878,0.18,0.60,0.01,0.22
72879,0.48,0.14,0.09,0.28
72880,0.55,0.18,0.10,0.17
72881,0.12,0.61,0.00,0.26
72882,0.59,0.19,0.09,0.14
72883,0.56,0.06,0.18,0.20
72884,0.50,0.18,0.02,0.30
72885,0.61,0.15,0.03,0.21
72886,0.50,0.18,0.02,0.30
72887,0.25,0.38,0.06,0.31
72888,0.56,0.06,0.18,0.20
72889,0.46,0.16,0.05,0.33
72890,0.56,0.06,0.18,0.20
72891,0.43,0.30,0.07,0.21
72892,0.48,0.14,0.09,0.28
72893,0.25,0.31,0.28,0.16
72894,0.56,0.06,0.18,0.20
72895,0.48,0.14,0.09,0.28
72896,0.48,0.14,0.09,0.28
72897,0.55,0.21,0.01,0.23
72898,0.12,0.56,0.01,0.30
72899,0.55,0.18,0.10,0.17
72900,0.50,0.18,0.02,0.30
72901,0.49,0.12,0.13,0.25
72902,0.56,0.06,0.18,0.20
72903,0.50,0.18,0.02,0.30
72904,0.55,0.18,0.10,0.17
72905,0.12,0.61,0.00,0.26
72906,0.16,0.69,0.02,0.13
72907,0.56,0.06,0.18,0.20
72908,0.48,0.14,0.09,0.28
72909,0.15,0.66,0.02,0.17
72910,0.48,0.14,0.09,0.28
72911,0.50,0.18,0.02,0.30
72912,0.50,0.18,0.02,0.30
72913,0.15,0.66,0.02,0.17
72914,0.55,0.21,0.01,0.23
72915,0.54,0.22,0.04,0.20
72916,0.58,0.15,0.06,0.21
72917,0.48,0.14,0.09,0.28
72918,0.50,0.18,0.02,0.30
72919,0.50,0.18,0.02,0.30
72920,0.29,0.27,0.27,0.18
72921,0.58,0.15,0.06,0.21
72922,0.46,0.16,0.05,0.33
72923,0.25,0.31,0.28,0.16
72924,0.46,0.16,0.05,0.33
72925,0.49,0.12,0.13,0.25
72926,0.55,0.21,0.01,0.23
72927,0.61,0.15,0.03,0.21
72928,0.43,0.30,0.07,0.21
72929,0.58,0.15,0.06,0.21
72930,0.55,0.21,0.01,0.23
72931,0.25,0.31,0.28,0.16
72932,0.18,0.60,0.01,0.22
72933,0.58,0.15,0.06,0.21
72934,0.56,0.06,0.18,0.20
72935,0.61,0.15,0.03,0.21
72936,0.56,0.06,0.18,0.20
72937,0.58,0.15,0.06,0.21
72938,0.49,0.12,0.13,0.25
72939,0.48,0.14,0.09,0.28
72940,0.50,0.18,0.02,0.30
72941,0.49,0.12,0.13,0.25
72942,0.56,0.06,0.18,0.20
72943,0.49,0.12,0.13,0.25
72944,0.18,0.60,0.01,0.22
72945,0.48,0.14,0.09,0.28
72946,0.27,0.27,0.34,0.12
72947,0.55,0.18,0.10,0.17
72948,0.25,0.38,0.06,0.31
72949,0.58,0.15,0.06,0.21
72950,0.50,0.18,0.02,0.30
72951,0.05,0.80,0.04,0.11
72952,0.61,0.15,0.03,0.21
72953,0.15,0.66,0.02,0.17
72954,0.25,0.31,0.28,0.16
72955,0.59,0.19,0.09,0.14
72956,0.12,0.61,0.00,0.26
72957,0.25,0.31,0.28,0.16
72958,0.43,0.30,0.07,0.21
72959,0.25,0.31,0.28,0.16
72960,0.59,0.19,0.09,0.14
72961,0.43,0.30,0.07,0.21
72962,0.55,0.18,0.10,0.17
72963,0.55,0.18,0.10,0.17
72964,0.49,0.12,0.13,0.25
72965,0.55,0.21,0.01,0.23
72966,0.46,0.16,0.05,0.33
72967,0.61,0.15,0.03,0.21
72968,0.56,0.06,0.18,0.20
72969,0.55,0.21,0.01,0.23
72970,0.61,0.15,0.03,0.21
72971,0.50,0.18,0.02,0.30
72972,0.61,0.15,0.03,0.21
72973,0.50,0.18,0.02,0.30
72974,0.48,0.14,0.09,0.28
72975,0.50,0.18,0.02,0.30
72976,0.50,0.18,0.02,0.30
72977,0.27,0.27,0.34,0.12
72978,0.27,0.27,0.34,0.12
72979,0.06,0.76,0.05,0.13
72980,0.12,0.61,0.00,0.26
72981,0.54,0.22,0.04,0.20
72982,0.14,0.56,0.02,0.28
72983,0.50,0.18,0.02,0.30
72984,0.61,0.15,0.03,0.21
72985,0.48,0.14,0.09,0.28
72986,0.50,0.18,0.02,0.30
72987,0.13,0.70,0.01,0.16
72988,0.55,0.21,0.01,0.23
72989,0.58,0.15,0.06,0.21
72990,0.08,0.77,0.01,0.14
72991,0.56,0.06,0.18,0.20
72992,0.29,0.27,0.27,0.18
72993,0.50,0.18,0.02,0.30
72994,0.43,0.30,0.07,0.21
72995,0.12,0.61,0.00,0.26
72996,0.56,0.06,0.18,0.20
72997,0.46,0.16,0.05,0.33
72998,0.16,0.69,0.02,0.13
72999,0.27,0.27,0.34,0.12
73000,0.58,0.15,0.06,0.21
73001,0.12,0.56,0.01,0.30
73002,0.12,0.56,0.01,0.30
73003,0.27,0.27,0.34,0.12
73004,0.48,0.14,0.09,0.28
73005,0.27,0.27,0.34,0.12
73006,0.50,0.18,0.02,0.30
73007,0.56,0.06,0.18,0.20
73008,0.58,0.15,0.06,0.21
73009,0.58,0.15,0.06,0.21
73010,0.58,0.15,0.06,0.21
73011,0.49,0.12,0.13,0.25
73012,0.27,0.27,0.34,0.12
73013,0.17,0.60,0.01,0.22
73014,0.55,0.21,0.01,0.23
73015,0.58,0.15,0.06,0.21
73016,0.43,0.30,0.07,0.21
73017,0.56,0.06,0.18,0.20
73018,0.06,0.76,0.05,0.13
73019,0.61,0.15,0.03,0.21
73020,0.46,0.16,0.05,0.33
73021,0.27,0.27,0.34,0.12
73022,0.46,0.16,0.05,0.33
73023,0.12,0.61,0.00,0.26
73024,0.25,0.38,0.06,0.31
73025,0.43,0.30,0.07,0.21
73026,0.50,0.18,0.02,0.30
73027,0.54,0.22,0.04,0.20
73028,0.43,0.30,0.07,0.21
73029,0.55,0.18,0.10,0.17
73030,0.50,0.18,0.02,0.30
73031,0.56,0.06,0.18,0.20
73032,0.58,0.15,0.06,0.21
73033,0.55,0.18,0.10,0.17
73034,0.43,0.30,0.07,0.21
73035,0.43,0.30,0.07,0.21
73036,0.58,0.15,0.06,0.21
73037,0.55,0.18,0.10,0.17
73038,0.46,0.16,0.05,0.33
73039,0.50,0.18,0.02,0.30
73040,0.50,0.18,0.02,0.30
73041,0.54,0.22,0.04,0.20
73042,0.50,0.18,0.02,0.30
73043,0.16,0.52,0.03,0.29
73044,0.56,0.06,0.18,0.20
73045,0.56,0.06,0.18,0.20
73046,0.58,0.15,0.06,0.21
73047,0.56,0.06,0.18,0.20
73048,0.46,0.16,0.05,0.33
73049,0.25,0.31,0.28,0.16
73050,0.61,0.15,0.03,0.21
73051,0.06,0.79,0.06,0.09
73052,0.61,0.15,0.03,0.21
73053,0.61,0.15,0.03,0.21
73054,0.15,0.66,0.02,0.17
73055,0.25,0.38,0.06,0.31
73056,0.12,0.61,0.00,0.26
73057,0.61,0.15,0.03,0.21
73058,0.50,0.18,0.02,0.30
73059,0.54,0.22,0.04,0.20
73060,0.12,0.61,0.00,0.26
73061,0.55,0.18,0.10,0.17
73062,0.50,0.18,0.02,0.30
73063,0.15,0.66,0.02,0.17
73064,0.48,0.14,0.09,0.28
73065,0.50,0.18,0.02,0.30
73066,0.50,0.18,0.02,0.30
73067,0.58,0.15,0.06,0.21
73068,0.50,0.18,0.02,0.30
73069,0.48,0.14,0.09,0.28
73070,0.48,0.14,0.09,0.28
73071,0.43,0.30,0.07,0.21
73072,0.16,0.52,0.03,0.29
73073,0.29,0.27,0.27,0.18
73074,0.56,0.06,0.18,0.20
73075,0.25,0.31,0.28,0.16
73076,0.29,0.27,0.27,0.18
73077,0.14,0.56,0.02,0.28
73078,0.59,0.19,0.09,0.14
73079,0.18,0.60,0.01,0.22
73080,0.59,0.19,0.09,0.14
73081,0.15,0.66,0.02,0.17
73082,0.58,0.15,0.06,0.21
73083,0.48,0.14,0.09,0.28
73084,0.46,0.16,0.05,0.33
73085,0.43,0.30,0.07,0.21
73086,0.27,0.27,0.34,0.12
73087,0.55,0.21,0.01,0.23
73088,0.48,0.14,0.09,0.28
73089,0.46,0.16,0.05,0.33
73090,0.59,0.19,0.09,0.14
73091,0.61,0.15,0.03,0.21
73092,0.06,0.79,0.06,0.09
73093,0.48,0.14,0.09,0.28
73094,0.55,0.21,0.01,0.23
73095,0.61,0.15,0.03,0.21
73096,0.55,0.18,0.10,0.17
73097,0.50,0.18,0.02,0.30
73098,0.58,0.15,0.06,0.21
73099,0.55,0.18,0.10,0.17
73100,0.27,0.27,0.34,0.12
73101,0.43,0.30,0.07,0.21
73102,0.50,0.18,0.02,0.30
73103,0.46,0.16,0.05,0.33
73104,0.55,0.21,0.01,0.23
73105,0.50,0.18,0.02,0.30
73106,0.59,0.19,0.09,0.14
73107,0.12,0.61,0.00,0.26
73108,0.50,0.18,0.02,0.30
73109,0.55,0.18,0.10,0.17
73110,0.56,0.06,0.18,0.20
73111,0.55,0.18,0.10,0.17
73112,0.56,0.06,0.18,0.20
73113,0.12,0.56,0.01,0.30
73114,0.49,0.12,0.13,0.25
73115,0.18,0.60,0.01,0.22
73116,0.58,0.15,0.06,0.21
73117,0.12,0.61,0.00,0.26
73118,0.54,0.22,0.04,0.20
73119,0.55,0.18,0.10,0.17
73120,0.58,0.15,0.06,0.21
73121,0.48,0.14,0.09,0.28
73122,0.48,0.14,0.09,0.28
73123,0.56,0.06,0.18,0.20
73124,0.58,0.15,0.06,0.21
